match_id,inning,batting_team,bowling_team,over,runs,wickets,winner
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,1,7,0,Sunrisers Hyderabad
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,2,16,1,Sunrisers Hyderabad
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,3,6,0,Sunrisers Hyderabad
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,4,4,0,Sunrisers Hyderabad
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,5,9,0,Sunrisers Hyderabad
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,6,17,0,Sunrisers Hyderabad
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,7,5,0,Sunrisers Hyderabad
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,8,11,0,Sunrisers Hyderabad
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,9,9,0,Sunrisers Hyderabad
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,10,4,0,Sunrisers Hyderabad
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,11,10,1,Sunrisers Hyderabad
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,12,8,0,Sunrisers Hyderabad
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,13,18,0,Sunrisers Hyderabad
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,14,8,0,Sunrisers Hyderabad
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,15,19,0,Sunrisers Hyderabad
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,16,4,1,Sunrisers Hyderabad
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,17,7,0,Sunrisers Hyderabad
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,18,17,0,Sunrisers Hyderabad
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,19,12,1,Sunrisers Hyderabad
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,20,16,0,Sunrisers Hyderabad
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,1,11,0,Sunrisers Hyderabad
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,2,1,0,Sunrisers Hyderabad
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,3,16,0,Sunrisers Hyderabad
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,4,15,0,Sunrisers Hyderabad
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,5,5,0,Sunrisers Hyderabad
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,6,6,1,Sunrisers Hyderabad
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,7,7,1,Sunrisers Hyderabad
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,8,13,0,Sunrisers Hyderabad
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,9,11,0,Sunrisers Hyderabad
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,10,13,0,Sunrisers Hyderabad
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,11,13,0,Sunrisers Hyderabad
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,12,7,1,Sunrisers Hyderabad
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,13,8,1,Sunrisers Hyderabad
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,14,4,1,Sunrisers Hyderabad
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,15,9,0,Sunrisers Hyderabad
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,16,12,0,Sunrisers Hyderabad
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,17,3,1,Sunrisers Hyderabad
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,18,2,2,Sunrisers Hyderabad
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,19,9,1,Sunrisers Hyderabad
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,20,7,1,Sunrisers Hyderabad
2,1,Mumbai Indians,Rising Pune Supergiant,1,11,0,Rising Pune Supergiants
2,1,Mumbai Indians,Rising Pune Supergiant,2,8,0,Rising Pune Supergiants
2,1,Mumbai Indians,Rising Pune Supergiant,3,9,0,Rising Pune Supergiants
2,1,Mumbai Indians,Rising Pune Supergiant,4,13,0,Rising Pune Supergiants
2,1,Mumbai Indians,Rising Pune Supergiant,5,7,1,Rising Pune Supergiants
2,1,Mumbai Indians,Rising Pune Supergiant,6,13,0,Rising Pune Supergiants
2,1,Mumbai Indians,Rising Pune Supergiant,7,2,2,Rising Pune Supergiants
2,1,Mumbai Indians,Rising Pune Supergiant,8,3,0,Rising Pune Supergiants
2,1,Mumbai Indians,Rising Pune Supergiant,9,10,0,Rising Pune Supergiants
2,1,Mumbai Indians,Rising Pune Supergiant,10,6,0,Rising Pune Supergiants
2,1,Mumbai Indians,Rising Pune Supergiant,11,10,0,Rising Pune Supergiants
2,1,Mumbai Indians,Rising Pune Supergiant,12,3,1,Rising Pune Supergiants
2,1,Mumbai Indians,Rising Pune Supergiant,13,11,0,Rising Pune Supergiants
2,1,Mumbai Indians,Rising Pune Supergiant,14,5,1,Rising Pune Supergiants
2,1,Mumbai Indians,Rising Pune Supergiant,15,9,0,Rising Pune Supergiants
2,1,Mumbai Indians,Rising Pune Supergiant,16,7,1,Rising Pune Supergiants
2,1,Mumbai Indians,Rising Pune Supergiant,17,10,0,Rising Pune Supergiants
2,1,Mumbai Indians,Rising Pune Supergiant,18,8,0,Rising Pune Supergiants
2,1,Mumbai Indians,Rising Pune Supergiant,19,9,1,Rising Pune Supergiants
2,1,Mumbai Indians,Rising Pune Supergiant,20,30,1,Rising Pune Supergiants
2,2,Rising Pune Supergiant,Mumbai Indians,1,8,0,Rising Pune Supergiants
2,2,Rising Pune Supergiant,Mumbai Indians,2,15,0,Rising Pune Supergiants
2,2,Rising Pune Supergiant,Mumbai Indians,3,12,0,Rising Pune Supergiants
2,2,Rising Pune Supergiant,Mumbai Indians,4,4,1,Rising Pune Supergiants
2,2,Rising Pune Supergiant,Mumbai Indians,5,4,0,Rising Pune Supergiants
2,2,Rising Pune Supergiant,Mumbai Indians,6,16,0,Rising Pune Supergiants
2,2,Rising Pune Supergiant,Mumbai Indians,7,4,0,Rising Pune Supergiants
2,2,Rising Pune Supergiant,Mumbai Indians,8,10,0,Rising Pune Supergiants
2,2,Rising Pune Supergiant,Mumbai Indians,9,9,0,Rising Pune Supergiants
2,2,Rising Pune Supergiant,Mumbai Indians,10,11,0,Rising Pune Supergiants
2,2,Rising Pune Supergiant,Mumbai Indians,11,4,1,Rising Pune Supergiants
2,2,Rising Pune Supergiant,Mumbai Indians,12,8,0,Rising Pune Supergiants
2,2,Rising Pune Supergiant,Mumbai Indians,13,9,0,Rising Pune Supergiants
2,2,Rising Pune Supergiant,Mumbai Indians,14,15,0,Rising Pune Supergiants
2,2,Rising Pune Supergiant,Mumbai Indians,15,10,0,Rising Pune Supergiants
2,2,Rising Pune Supergiant,Mumbai Indians,16,9,1,Rising Pune Supergiants
2,2,Rising Pune Supergiant,Mumbai Indians,17,10,0,Rising Pune Supergiants
2,2,Rising Pune Supergiant,Mumbai Indians,18,7,0,Rising Pune Supergiants
2,2,Rising Pune Supergiant,Mumbai Indians,19,7,0,Rising Pune Supergiants
2,2,Rising Pune Supergiant,Mumbai Indians,20,15,0,Rising Pune Supergiants
3,1,Gujarat Lions,Kolkata Knight Riders,1,8,0,Kolkata Knight Riders
3,1,Gujarat Lions,Kolkata Knight Riders,2,8,0,Kolkata Knight Riders
3,1,Gujarat Lions,Kolkata Knight Riders,3,6,0,Kolkata Knight Riders
3,1,Gujarat Lions,Kolkata Knight Riders,4,7,1,Kolkata Knight Riders
3,1,Gujarat Lions,Kolkata Knight Riders,5,11,0,Kolkata Knight Riders
3,1,Gujarat Lions,Kolkata Knight Riders,6,12,0,Kolkata Knight Riders
3,1,Gujarat Lions,Kolkata Knight Riders,7,12,0,Kolkata Knight Riders
3,1,Gujarat Lions,Kolkata Knight Riders,8,8,0,Kolkata Knight Riders
3,1,Gujarat Lions,Kolkata Knight Riders,9,4,1,Kolkata Knight Riders
3,1,Gujarat Lions,Kolkata Knight Riders,10,15,0,Kolkata Knight Riders
3,1,Gujarat Lions,Kolkata Knight Riders,11,4,1,Kolkata Knight Riders
3,1,Gujarat Lions,Kolkata Knight Riders,12,7,0,Kolkata Knight Riders
3,1,Gujarat Lions,Kolkata Knight Riders,13,7,0,Kolkata Knight Riders
3,1,Gujarat Lions,Kolkata Knight Riders,14,7,0,Kolkata Knight Riders
3,1,Gujarat Lions,Kolkata Knight Riders,15,9,0,Kolkata Knight Riders
3,1,Gujarat Lions,Kolkata Knight Riders,16,5,0,Kolkata Knight Riders
3,1,Gujarat Lions,Kolkata Knight Riders,17,11,0,Kolkata Knight Riders
3,1,Gujarat Lions,Kolkata Knight Riders,18,12,0,Kolkata Knight Riders
3,1,Gujarat Lions,Kolkata Knight Riders,19,16,0,Kolkata Knight Riders
3,1,Gujarat Lions,Kolkata Knight Riders,20,14,1,Kolkata Knight Riders
3,2,Kolkata Knight Riders,Gujarat Lions,1,7,0,Kolkata Knight Riders
3,2,Kolkata Knight Riders,Gujarat Lions,2,13,0,Kolkata Knight Riders
3,2,Kolkata Knight Riders,Gujarat Lions,3,17,0,Kolkata Knight Riders
3,2,Kolkata Knight Riders,Gujarat Lions,4,9,0,Kolkata Knight Riders
3,2,Kolkata Knight Riders,Gujarat Lions,5,7,0,Kolkata Knight Riders
3,2,Kolkata Knight Riders,Gujarat Lions,6,20,0,Kolkata Knight Riders
3,2,Kolkata Knight Riders,Gujarat Lions,7,23,0,Kolkata Knight Riders
3,2,Kolkata Knight Riders,Gujarat Lions,8,7,0,Kolkata Knight Riders
3,2,Kolkata Knight Riders,Gujarat Lions,9,6,0,Kolkata Knight Riders
3,2,Kolkata Knight Riders,Gujarat Lions,10,7,0,Kolkata Knight Riders
3,2,Kolkata Knight Riders,Gujarat Lions,11,15,0,Kolkata Knight Riders
3,2,Kolkata Knight Riders,Gujarat Lions,12,16,0,Kolkata Knight Riders
3,2,Kolkata Knight Riders,Gujarat Lions,13,6,0,Kolkata Knight Riders
3,2,Kolkata Knight Riders,Gujarat Lions,14,9,0,Kolkata Knight Riders
3,2,Kolkata Knight Riders,Gujarat Lions,15,22,0,Kolkata Knight Riders
3,2,,,16,0,0,Kolkata Knight Riders
3,2,,,17,0,0,Kolkata Knight Riders
3,2,,,18,0,0,Kolkata Knight Riders
3,2,,,19,0,0,Kolkata Knight Riders
3,2,,,20,0,0,Kolkata Knight Riders
4,1,Rising Pune Supergiant,Kings XI Punjab,1,1,1,Kings XI Punjab
4,1,Rising Pune Supergiant,Kings XI Punjab,2,2,0,Kings XI Punjab
4,1,Rising Pune Supergiant,Kings XI Punjab,3,4,0,Kings XI Punjab
4,1,Rising Pune Supergiant,Kings XI Punjab,4,13,0,Kings XI Punjab
4,1,Rising Pune Supergiant,Kings XI Punjab,5,12,0,Kings XI Punjab
4,1,Rising Pune Supergiant,Kings XI Punjab,6,3,0,Kings XI Punjab
4,1,Rising Pune Supergiant,Kings XI Punjab,7,7,1,Kings XI Punjab
4,1,Rising Pune Supergiant,Kings XI Punjab,8,6,0,Kings XI Punjab
4,1,Rising Pune Supergiant,Kings XI Punjab,9,5,1,Kings XI Punjab
4,1,Rising Pune Supergiant,Kings XI Punjab,10,10,0,Kings XI Punjab
4,1,Rising Pune Supergiant,Kings XI Punjab,11,8,0,Kings XI Punjab
4,1,Rising Pune Supergiant,Kings XI Punjab,12,4,1,Kings XI Punjab
4,1,Rising Pune Supergiant,Kings XI Punjab,13,9,0,Kings XI Punjab
4,1,Rising Pune Supergiant,Kings XI Punjab,14,14,0,Kings XI Punjab
4,1,Rising Pune Supergiant,Kings XI Punjab,15,10,0,Kings XI Punjab
4,1,Rising Pune Supergiant,Kings XI Punjab,16,15,0,Kings XI Punjab
4,1,Rising Pune Supergiant,Kings XI Punjab,17,5,0,Kings XI Punjab
4,1,Rising Pune Supergiant,Kings XI Punjab,18,5,1,Kings XI Punjab
4,1,Rising Pune Supergiant,Kings XI Punjab,19,14,0,Kings XI Punjab
4,1,Rising Pune Supergiant,Kings XI Punjab,20,16,1,Kings XI Punjab
4,2,Kings XI Punjab,Rising Pune Supergiant,1,6,0,Kings XI Punjab
4,2,Kings XI Punjab,Rising Pune Supergiant,2,13,0,Kings XI Punjab
4,2,Kings XI Punjab,Rising Pune Supergiant,3,8,1,Kings XI Punjab
4,2,Kings XI Punjab,Rising Pune Supergiant,4,11,0,Kings XI Punjab
4,2,Kings XI Punjab,Rising Pune Supergiant,5,10,0,Kings XI Punjab
4,2,Kings XI Punjab,Rising Pune Supergiant,6,8,1,Kings XI Punjab
4,2,Kings XI Punjab,Rising Pune Supergiant,7,3,0,Kings XI Punjab
4,2,Kings XI Punjab,Rising Pune Supergiant,8,3,0,Kings XI Punjab
4,2,Kings XI Punjab,Rising Pune Supergiant,9,4,0,Kings XI Punjab
4,2,Kings XI Punjab,Rising Pune Supergiant,10,7,0,Kings XI Punjab
4,2,Kings XI Punjab,Rising Pune Supergiant,11,12,1,Kings XI Punjab
4,2,Kings XI Punjab,Rising Pune Supergiant,12,3,1,Kings XI Punjab
4,2,Kings XI Punjab,Rising Pune Supergiant,13,15,0,Kings XI Punjab
4,2,Kings XI Punjab,Rising Pune Supergiant,14,13,0,Kings XI Punjab
4,2,Kings XI Punjab,Rising Pune Supergiant,15,12,0,Kings XI Punjab
4,2,Kings XI Punjab,Rising Pune Supergiant,16,15,0,Kings XI Punjab
4,2,Kings XI Punjab,Rising Pune Supergiant,17,2,0,Kings XI Punjab
4,2,Kings XI Punjab,Rising Pune Supergiant,18,12,0,Kings XI Punjab
4,2,Kings XI Punjab,Rising Pune Supergiant,19,7,0,Kings XI Punjab
4,2,,,20,0,0,Kings XI Punjab
5,1,Royal Challengers Bangalore,Delhi Daredevils,1,10,0,Royal Challengers Bangalore
5,1,Royal Challengers Bangalore,Delhi Daredevils,2,9,0,Royal Challengers Bangalore
5,1,Royal Challengers Bangalore,Delhi Daredevils,3,7,0,Royal Challengers Bangalore
5,1,Royal Challengers Bangalore,Delhi Daredevils,4,4,1,Royal Challengers Bangalore
5,1,Royal Challengers Bangalore,Delhi Daredevils,5,2,0,Royal Challengers Bangalore
5,1,Royal Challengers Bangalore,Delhi Daredevils,6,9,1,Royal Challengers Bangalore
5,1,Royal Challengers Bangalore,Delhi Daredevils,7,4,0,Royal Challengers Bangalore
5,1,Royal Challengers Bangalore,Delhi Daredevils,8,8,0,Royal Challengers Bangalore
5,1,Royal Challengers Bangalore,Delhi Daredevils,9,2,1,Royal Challengers Bangalore
5,1,Royal Challengers Bangalore,Delhi Daredevils,10,6,0,Royal Challengers Bangalore
5,1,Royal Challengers Bangalore,Delhi Daredevils,11,5,0,Royal Challengers Bangalore
5,1,Royal Challengers Bangalore,Delhi Daredevils,12,8,0,Royal Challengers Bangalore
5,1,Royal Challengers Bangalore,Delhi Daredevils,13,24,0,Royal Challengers Bangalore
5,1,Royal Challengers Bangalore,Delhi Daredevils,14,16,0,Royal Challengers Bangalore
5,1,Royal Challengers Bangalore,Delhi Daredevils,15,7,1,Royal Challengers Bangalore
5,1,Royal Challengers Bangalore,Delhi Daredevils,16,13,0,Royal Challengers Bangalore
5,1,Royal Challengers Bangalore,Delhi Daredevils,17,8,2,Royal Challengers Bangalore
5,1,Royal Challengers Bangalore,Delhi Daredevils,18,2,0,Royal Challengers Bangalore
5,1,Royal Challengers Bangalore,Delhi Daredevils,19,6,0,Royal Challengers Bangalore
5,1,Royal Challengers Bangalore,Delhi Daredevils,20,7,2,Royal Challengers Bangalore
5,2,Delhi Daredevils,Royal Challengers Bangalore,1,9,0,Royal Challengers Bangalore
5,2,Delhi Daredevils,Royal Challengers Bangalore,2,4,0,Royal Challengers Bangalore
5,2,Delhi Daredevils,Royal Challengers Bangalore,3,8,0,Royal Challengers Bangalore
5,2,Delhi Daredevils,Royal Challengers Bangalore,4,11,0,Royal Challengers Bangalore
5,2,Delhi Daredevils,Royal Challengers Bangalore,5,5,1,Royal Challengers Bangalore
5,2,Delhi Daredevils,Royal Challengers Bangalore,6,6,1,Royal Challengers Bangalore
5,2,Delhi Daredevils,Royal Challengers Bangalore,7,10,0,Royal Challengers Bangalore
5,2,Delhi Daredevils,Royal Challengers Bangalore,8,12,1,Royal Challengers Bangalore
5,2,Delhi Daredevils,Royal Challengers Bangalore,9,5,0,Royal Challengers Bangalore
5,2,Delhi Daredevils,Royal Challengers Bangalore,10,9,0,Royal Challengers Bangalore
5,2,Delhi Daredevils,Royal Challengers Bangalore,11,6,1,Royal Challengers Bangalore
5,2,Delhi Daredevils,Royal Challengers Bangalore,12,9,0,Royal Challengers Bangalore
5,2,Delhi Daredevils,Royal Challengers Bangalore,13,13,1,Royal Challengers Bangalore
5,2,Delhi Daredevils,Royal Challengers Bangalore,14,5,0,Royal Challengers Bangalore
5,2,Delhi Daredevils,Royal Challengers Bangalore,15,1,1,Royal Challengers Bangalore
5,2,Delhi Daredevils,Royal Challengers Bangalore,16,8,0,Royal Challengers Bangalore
5,2,Delhi Daredevils,Royal Challengers Bangalore,17,5,1,Royal Challengers Bangalore
5,2,Delhi Daredevils,Royal Challengers Bangalore,18,11,0,Royal Challengers Bangalore
5,2,Delhi Daredevils,Royal Challengers Bangalore,19,2,0,Royal Challengers Bangalore
5,2,Delhi Daredevils,Royal Challengers Bangalore,20,3,2,Royal Challengers Bangalore
6,1,Gujarat Lions,Sunrisers Hyderabad,1,3,0,Sunrisers Hyderabad
6,1,Gujarat Lions,Sunrisers Hyderabad,2,10,0,Sunrisers Hyderabad
6,1,Gujarat Lions,Sunrisers Hyderabad,3,12,0,Sunrisers Hyderabad
6,1,Gujarat Lions,Sunrisers Hyderabad,4,7,0,Sunrisers Hyderabad
6,1,Gujarat Lions,Sunrisers Hyderabad,5,3,1,Sunrisers Hyderabad
6,1,Gujarat Lions,Sunrisers Hyderabad,6,5,1,Sunrisers Hyderabad
6,1,Gujarat Lions,Sunrisers Hyderabad,7,6,1,Sunrisers Hyderabad
6,1,Gujarat Lions,Sunrisers Hyderabad,8,8,0,Sunrisers Hyderabad
6,1,Gujarat Lions,Sunrisers Hyderabad,9,3,1,Sunrisers Hyderabad
6,1,Gujarat Lions,Sunrisers Hyderabad,10,3,0,Sunrisers Hyderabad
6,1,Gujarat Lions,Sunrisers Hyderabad,11,8,0,Sunrisers Hyderabad
6,1,Gujarat Lions,Sunrisers Hyderabad,12,7,0,Sunrisers Hyderabad
6,1,Gujarat Lions,Sunrisers Hyderabad,13,12,0,Sunrisers Hyderabad
6,1,Gujarat Lions,Sunrisers Hyderabad,14,9,0,Sunrisers Hyderabad
6,1,Gujarat Lions,Sunrisers Hyderabad,15,6,0,Sunrisers Hyderabad
6,1,Gujarat Lions,Sunrisers Hyderabad,16,8,0,Sunrisers Hyderabad
6,1,Gujarat Lions,Sunrisers Hyderabad,17,3,1,Sunrisers Hyderabad
6,1,Gujarat Lions,Sunrisers Hyderabad,18,4,2,Sunrisers Hyderabad
6,1,Gujarat Lions,Sunrisers Hyderabad,19,13,0,Sunrisers Hyderabad
6,1,Gujarat Lions,Sunrisers Hyderabad,20,5,0,Sunrisers Hyderabad
6,2,Sunrisers Hyderabad,Gujarat Lions,1,3,0,Sunrisers Hyderabad
6,2,Sunrisers Hyderabad,Gujarat Lions,2,8,0,Sunrisers Hyderabad
6,2,Sunrisers Hyderabad,Gujarat Lions,3,21,0,Sunrisers Hyderabad
6,2,Sunrisers Hyderabad,Gujarat Lions,4,8,1,Sunrisers Hyderabad
6,2,Sunrisers Hyderabad,Gujarat Lions,5,8,0,Sunrisers Hyderabad
6,2,Sunrisers Hyderabad,Gujarat Lions,6,11,0,Sunrisers Hyderabad
6,2,Sunrisers Hyderabad,Gujarat Lions,7,8,0,Sunrisers Hyderabad
6,2,Sunrisers Hyderabad,Gujarat Lions,8,5,0,Sunrisers Hyderabad
6,2,Sunrisers Hyderabad,Gujarat Lions,9,4,0,Sunrisers Hyderabad
6,2,Sunrisers Hyderabad,Gujarat Lions,10,13,0,Sunrisers Hyderabad
6,2,Sunrisers Hyderabad,Gujarat Lions,11,12,0,Sunrisers Hyderabad
6,2,Sunrisers Hyderabad,Gujarat Lions,12,8,0,Sunrisers Hyderabad
6,2,Sunrisers Hyderabad,Gujarat Lions,13,11,0,Sunrisers Hyderabad
6,2,Sunrisers Hyderabad,Gujarat Lions,14,6,0,Sunrisers Hyderabad
6,2,Sunrisers Hyderabad,Gujarat Lions,15,5,0,Sunrisers Hyderabad
6,2,Sunrisers Hyderabad,Gujarat Lions,16,9,0,Sunrisers Hyderabad
6,2,,,17,0,0,Sunrisers Hyderabad
6,2,,,18,0,0,Sunrisers Hyderabad
6,2,,,19,0,0,Sunrisers Hyderabad
6,2,,,20,0,0,Sunrisers Hyderabad
7,1,Kolkata Knight Riders,Mumbai Indians,1,10,0,Mumbai Indians
7,1,Kolkata Knight Riders,Mumbai Indians,2,9,0,Mumbai Indians
7,1,Kolkata Knight Riders,Mumbai Indians,3,15,0,Mumbai Indians
7,1,Kolkata Knight Riders,Mumbai Indians,4,10,0,Mumbai Indians
7,1,Kolkata Knight Riders,Mumbai Indians,5,4,2,Mumbai Indians
7,1,Kolkata Knight Riders,Mumbai Indians,6,11,0,Mumbai Indians
7,1,Kolkata Knight Riders,Mumbai Indians,7,6,0,Mumbai Indians
7,1,Kolkata Knight Riders,Mumbai Indians,8,2,1,Mumbai Indians
7,1,Kolkata Knight Riders,Mumbai Indians,9,5,0,Mumbai Indians
7,1,Kolkata Knight Riders,Mumbai Indians,10,7,0,Mumbai Indians
7,1,Kolkata Knight Riders,Mumbai Indians,11,3,0,Mumbai Indians
7,1,Kolkata Knight Riders,Mumbai Indians,12,7,1,Mumbai Indians
7,1,Kolkata Knight Riders,Mumbai Indians,13,9,0,Mumbai Indians
7,1,Kolkata Knight Riders,Mumbai Indians,14,9,0,Mumbai Indians
7,1,Kolkata Knight Riders,Mumbai Indians,15,10,0,Mumbai Indians
7,1,Kolkata Knight Riders,Mumbai Indians,16,14,0,Mumbai Indians
7,1,Kolkata Knight Riders,Mumbai Indians,17,5,1,Mumbai Indians
7,1,Kolkata Knight Riders,Mumbai Indians,18,8,0,Mumbai Indians
7,1,Kolkata Knight Riders,Mumbai Indians,19,11,1,Mumbai Indians
7,1,Kolkata Knight Riders,Mumbai Indians,20,23,1,Mumbai Indians
7,2,Mumbai Indians,Kolkata Knight Riders,1,9,0,Mumbai Indians
7,2,Mumbai Indians,Kolkata Knight Riders,2,6,0,Mumbai Indians
7,2,Mumbai Indians,Kolkata Knight Riders,3,10,0,Mumbai Indians
7,2,Mumbai Indians,Kolkata Knight Riders,4,12,0,Mumbai Indians
7,2,Mumbai Indians,Kolkata Knight Riders,5,7,0,Mumbai Indians
7,2,Mumbai Indians,Kolkata Knight Riders,6,5,0,Mumbai Indians
7,2,Mumbai Indians,Kolkata Knight Riders,7,9,0,Mumbai Indians
7,2,Mumbai Indians,Kolkata Knight Riders,8,13,1,Mumbai Indians
7,2,Mumbai Indians,Kolkata Knight Riders,9,1,1,Mumbai Indians
7,2,Mumbai Indians,Kolkata Knight Riders,10,2,1,Mumbai Indians
7,2,Mumbai Indians,Kolkata Knight Riders,11,9,0,Mumbai Indians
7,2,Mumbai Indians,Kolkata Knight Riders,12,14,0,Mumbai Indians
7,2,Mumbai Indians,Kolkata Knight Riders,13,8,1,Mumbai Indians
7,2,Mumbai Indians,Kolkata Knight Riders,14,3,0,Mumbai Indians
7,2,Mumbai Indians,Kolkata Knight Riders,15,7,0,Mumbai Indians
7,2,Mumbai Indians,Kolkata Knight Riders,16,4,0,Mumbai Indians
7,2,Mumbai Indians,Kolkata Knight Riders,17,11,1,Mumbai Indians
7,2,Mumbai Indians,Kolkata Knight Riders,18,19,0,Mumbai Indians
7,2,Mumbai Indians,Kolkata Knight Riders,19,19,1,Mumbai Indians
7,2,Mumbai Indians,Kolkata Knight Riders,20,12,0,Mumbai Indians
8,1,Royal Challengers Bangalore,Kings XI Punjab,1,2,1,Kings XI Punjab
8,1,Royal Challengers Bangalore,Kings XI Punjab,2,5,0,Kings XI Punjab
8,1,Royal Challengers Bangalore,Kings XI Punjab,3,11,0,Kings XI Punjab
8,1,Royal Challengers Bangalore,Kings XI Punjab,4,1,1,Kings XI Punjab
8,1,Royal Challengers Bangalore,Kings XI Punjab,5,3,1,Kings XI Punjab
8,1,Royal Challengers Bangalore,Kings XI Punjab,6,1,0,Kings XI Punjab
8,1,Royal Challengers Bangalore,Kings XI Punjab,7,8,0,Kings XI Punjab
8,1,Royal Challengers Bangalore,Kings XI Punjab,8,3,0,Kings XI Punjab
8,1,Royal Challengers Bangalore,Kings XI Punjab,9,13,0,Kings XI Punjab
8,1,Royal Challengers Bangalore,Kings XI Punjab,10,6,0,Kings XI Punjab
8,1,Royal Challengers Bangalore,Kings XI Punjab,11,6,0,Kings XI Punjab
8,1,Royal Challengers Bangalore,Kings XI Punjab,12,6,0,Kings XI Punjab
8,1,Royal Challengers Bangalore,Kings XI Punjab,13,3,0,Kings XI Punjab
8,1,Royal Challengers Bangalore,Kings XI Punjab,14,2,1,Kings XI Punjab
8,1,Royal Challengers Bangalore,Kings XI Punjab,15,1,0,Kings XI Punjab
8,1,Royal Challengers Bangalore,Kings XI Punjab,16,9,0,Kings XI Punjab
8,1,Royal Challengers Bangalore,Kings XI Punjab,17,16,0,Kings XI Punjab
8,1,Royal Challengers Bangalore,Kings XI Punjab,18,19,0,Kings XI Punjab
8,1,Royal Challengers Bangalore,Kings XI Punjab,19,19,0,Kings XI Punjab
8,1,Royal Challengers Bangalore,Kings XI Punjab,20,14,0,Kings XI Punjab
8,2,Kings XI Punjab,Royal Challengers Bangalore,1,6,0,Kings XI Punjab
8,2,Kings XI Punjab,Royal Challengers Bangalore,2,8,0,Kings XI Punjab
8,2,Kings XI Punjab,Royal Challengers Bangalore,3,12,0,Kings XI Punjab
8,2,Kings XI Punjab,Royal Challengers Bangalore,4,17,0,Kings XI Punjab
8,2,Kings XI Punjab,Royal Challengers Bangalore,5,7,0,Kings XI Punjab
8,2,Kings XI Punjab,Royal Challengers Bangalore,6,12,1,Kings XI Punjab
8,2,Kings XI Punjab,Royal Challengers Bangalore,7,5,0,Kings XI Punjab
8,2,Kings XI Punjab,Royal Challengers Bangalore,8,11,0,Kings XI Punjab
8,2,Kings XI Punjab,Royal Challengers Bangalore,9,7,1,Kings XI Punjab
8,2,Kings XI Punjab,Royal Challengers Bangalore,10,12,0,Kings XI Punjab
8,2,Kings XI Punjab,Royal Challengers Bangalore,11,10,0,Kings XI Punjab
8,2,Kings XI Punjab,Royal Challengers Bangalore,12,12,0,Kings XI Punjab
8,2,Kings XI Punjab,Royal Challengers Bangalore,13,8,0,Kings XI Punjab
8,2,Kings XI Punjab,Royal Challengers Bangalore,14,16,0,Kings XI Punjab
8,2,Kings XI Punjab,Royal Challengers Bangalore,15,7,0,Kings XI Punjab
8,2,,,16,0,0,Kings XI Punjab
8,2,,,17,0,0,Kings XI Punjab
8,2,,,18,0,0,Kings XI Punjab
8,2,,,19,0,0,Kings XI Punjab
8,2,,,20,0,0,Kings XI Punjab
9,1,Delhi Daredevils,Rising Pune Supergiant,1,2,0,Delhi Capitals
9,1,Delhi Daredevils,Rising Pune Supergiant,2,11,1,Delhi Capitals
9,1,Delhi Daredevils,Rising Pune Supergiant,3,16,0,Delhi Capitals
9,1,Delhi Daredevils,Rising Pune Supergiant,4,10,0,Delhi Capitals
9,1,Delhi Daredevils,Rising Pune Supergiant,5,8,0,Delhi Capitals
